"","Form","Date","RM","SHORE","SF","DTSF","DTSF2","COND","TEMP","TDS","SALINITY","DO.","DO","Effort","CATCH","CPUE","YEAR","MON","pa","AREA_2","S_Tide","P_Tide","Experimental_Net_ID","Experimental_Net","PRESENCE","Rkm","SFkm","logCATCH","logSAL","Tide"
"812",200817065,"4/15/2008 0:00",34,3,30,6.43736,0.483845538496961,171,8.16,0.16,0.12,109,12.84,1.12888,4,0.354333499,"2008","4",1,NA,1,2,"","0",1,54.71756,48.2802,4,-2.12026353620009,2
"813",200817066,"4/15/2008 0:00",35,3,30,8.0467,0.497428550641778,170,8.22,0.16,0.12,108.5,12.75,1.6474,0,0,"2008","4",0,NA,2,2,"","0",0,56.3269,48.2802,0,-2.12026353620009,2
"814",200817067,"4/15/2008 0:00",36,3,30,9.65604,0.511011562786595,165,8.47,0.15,0.12,110.5,12.9,1.15555,0,0,"2008","4",0,NA,2,2,"","0",0,57.93624,48.2802,0,-2.12026353620009,2
"815",200817068,"4/15/2008 0:00",36,1,30,9.65604,0.511011562786595,164,8.46,0.15,0.11,102,12.11,1.14666,0,0,"2008","4",0,NA,2,2,"","0",0,57.93624,48.2802,0,-2.20727491318972,2
"816",200817069,"4/16/2008 0:00",35,3,31,6.43736000000001,0.483845538496961,163,8.59,0.15,0.11,110,12.81,1.13481,3,0.264361435,"2008","4",1,NA,4,1,"","0",1,56.3269,49.88954,3,-2.20727491318972,1
"817",200817070,"4/16/2008 0:00",35,3,31,6.43736000000001,0.483845538496961,165,8.54,0.15,0.11,106.5,12.38,1.46074,1,0.068458453,"2008","4",1,NA,4,2,"","0",1,56.3269,49.88954,1,-2.20727491318972,1
"818",200817071,"4/16/2008 0:00",35,1,31,6.43736000000001,0.483845538496961,163,8.64,0.15,0.11,111.5,12.97,1.13481,1,0.088120478,"2008","4",1,NA,2,2,"","0",1,56.3269,49.88954,1,-2.20727491318972,2
"819",200817072,"4/16/2008 0:00",37,1,31,9.65604,0.511011562786595,161,8.58,0.15,0.11,110.7,12.75,1.2474,0,0,"2008","4",0,NA,2,2,"","0",0,59.54558,49.88954,0,-2.20727491318972,2
"820",200817073,"4/17/2008 0:00",37,1,34,4.82802,0.470262526352144,162,9.06,0.15,0.11,110.6,12.77,1.14666,0,0,"2008","4",0,NA,4,4,"","0",0,59.54558,54.71756,0,-2.20727491318972,1
"821",200817074,"4/17/2008 0:00",36,1,34,3.21868,0.456679514207327,163,9.09,0.15,0.11,107.8,12.43,1.09037,1,0.091711988,"2008","4",1,NA,4,2,"","0",1,57.93624,54.71756,1,-2.20727491318972,1
"822",200817075,"4/17/2008 0:00",37,3,34,4.82802,0.470262526352144,163,8.92,0.15,0.11,110.5,12.82,1.12888,1,0.088583375,"2008","4",1,NA,2,2,"","0",1,59.54558,54.71756,1,-2.20727491318972,2
"823",200817076,"4/17/2008 0:00",37,3,34,4.82802,0.470262526352144,164,9.06,0.15,0.11,110.8,12.77,1.33925,0,0,"2008","4",0,NA,2,2,"","0",0,59.54558,54.71756,0,-2.20727491318972,2
"824",200817077,"4/18/2008 0:00",37,3,35,3.21868,0.456679514207327,162,9.53,0.14,0.11,109.2,12.45,1.18222,0,0,"2008","4",0,NA,4,4,"","0",0,59.54558,56.3269,0,-2.20727491318972,1
"828",200817081,"4/21/2008 0:00",38,3,31,11.26538,0.524594574931411,197,10.91,NA,0.09,NA,NA,1.11407,0,0,"2008","4",0,NA,3,4,"","0",0,61.15492,49.88954,0,-2.40794560865187,2
"829",200817082,"4/21/2008 0:00",38,3,31,11.26538,0.524594574931411,195,10.88,NA,0.09,NA,NA,1.10814,0,0,"2008","4",0,NA,3,4,"","0",0,61.15492,49.88954,0,-2.40794560865187,2
"830",200817083,"4/21/2008 0:00",38,1,31,11.26538,0.524594574931411,199,10.9,NA,0.09,NA,NA,1.13481,0,0,"2008","4",0,NA,4,4,"","0",0,61.15492,49.88954,0,-2.40794560865187,1
"831",200817084,"4/21/2008 0:00",39,1,31,12.87472,0.538177587076228,225,10.88,NA,0.11,NA,NA,1.23259,0,0,"2008","4",0,NA,4,4,"","0",0,62.76426,49.88954,0,-2.20727491318972,1
"832",200817085,"4/22/2008 0:00",38,1,30,12.87472,0.538177587076228,150,11.26,0.13,0.1,108.1,11.82,1.16444,0,0,"2008","4",0,NA,2,3,"","0",0,61.15492,48.2802,0,-2.30258509299405,2
"833",200817086,"4/22/2008 0:00",37,1,30,11.26538,0.524594574931411,151,11.29,0.13,0.1,107.1,11.72,1.17629,0,0,"2008","4",0,NA,2,3,"","0",0,59.54558,48.2802,0,-2.30258509299405,2
"834",200817087,"4/22/2008 0:00",37,3,30,11.26538,0.524594574931411,153,11.39,0.13,0.1,110.3,12.04,1.12592,0,0,"2008","4",0,NA,3,4,"","0",0,59.54558,48.2802,0,-2.30258509299405,2
"835",200817088,"4/22/2008 0:00",38,3,30,12.87472,0.538177587076228,150,11.26,0.13,0.1,108.8,11.93,1.29185,3,0.232225104,"2008","4",1,NA,4,4,"","0",1,61.15492,48.2802,3,-2.30258509299405,1
"836",200817089,"4/23/2008 0:00",37,3,30,11.26538,0.524594574931411,146,11.87,0.12,0.09,109,11.77,1.14962,3,0.260955794,"2008","4",1,NA,2,4,"","0",1,59.54558,48.2802,3,-2.40794560865187,2
"837",200817090,"4/23/2008 0:00",38,3,30,12.87472,0.538177587076228,144,11.8,0.12,0.09,107.8,11.65,1.57629,0,0,"2008","4",0,NA,3,4,"","0",0,61.15492,48.2802,0,-2.40794560865187,2
"838",200817091,"4/23/2008 0:00",38,3,30,12.87472,0.538177587076228,146,11.87,0.12,0.09,109.4,11.81,1.09037,0,0,"2008","4",0,NA,4,4,"","0",0,61.15492,48.2802,0,-2.40794560865187,1
"839",200817092,"4/24/2008 0:00",36,3,30,9.65604,0.511011562786595,143,12.4,0.12,0.09,110.8,11.83,1.04,3,0.288461538,"2008","4",1,NA,2,3,"","0",1,57.93624,48.2802,3,-2.40794560865187,2
"840",200817093,"4/24/2008 0:00",35,3,30,8.0467,0.497428550641778,145,12.53,0.12,0.09,109.8,11.68,1.30666,6,0.459186016,"2008","4",1,NA,2,4,"","0",1,56.3269,48.2802,6,-2.40794560865187,2
"841",200817094,"4/25/2008 0:00",38,1,31,11.26538,0.524594574931411,141,12.96,0.11,0.09,110.2,11.62,1.07851,0,0,"2008","4",0,NA,2,2,"","0",0,61.15492,49.88954,0,-2.40794560865187,2
"842",200817095,"4/25/2008 0:00",38,1,31,11.26538,0.524594574931411,138,12.5,0.11,0.09,108.6,11.56,1.11407,0,0,"2008","4",0,NA,2,3,"","0",0,61.15492,49.88954,0,-2.40794560865187,2
"843",200917001,"3/26/2009 0:00",37,1,65,-45.06152,0.0491891498628229,5143,4.4,5.58,4.78,103,13,1.21481,0,0,"2009","3",0,NA,1,2,"","0",0,59.54558,104.6071,0,1.56444054650336,2
"844",200917002,"3/26/2009 0:00",37,1,65,-45.06152,0.0491891498628229,5912,4.4,6.33,5.43,99,12.3,1.13185,0,0,"2009","3",0,NA,1,2,"","0",0,59.54558,104.6071,0,1.69193913394584,2
"845",200917003,"3/26/2009 0:00",38,3,65,-43.45218,0.0627721620076396,4889,4.5,5.22,4.42,98,12.3,1.12888,6,0.531500248,"2009","3",1,NA,2,2,"","0",1,61.15492,104.6071,6,1.48613969608961,2
"846",200917004,"3/26/2009 0:00",38,3,65,-43.45218,0.0627721620076396,5700,4.5,6.08,5.2,100,12.4,1.57629,8,0.507520824,"2009","3",1,NA,2,2,"","0",1,61.15492,104.6071,8,1.64865862558738,2
"847",200917005,"3/27/2009 0:00",37,3,63,-41.84284,0.0763551741524565,6073,4.5,6.49,5.58,99,12.4,1.05185,4,0.38028236,"2009","3",1,NA,4,4,"","0",1,59.54558,101.38842,4,1.71918877639322,1
"848",200917006,"3/27/2009 0:00",37,3,63,-41.84284,0.0763551741524565,4848,4.6,5.14,4.38,95,12,1.25333,2,0.159574892,"2009","3",1,NA,4,4,"","0",1,59.54558,101.38842,2,1.47704872438835,1
"849",200917007,"3/27/2009 0:00",38,1,63,-40.2335,0.0899381862972733,6279,4.5,6.71,5.77,97,12,1.01037,0,0,"2009","3",0,NA,4,2,"","0",0,61.15492,101.38842,0,1.75267208052001,1
"850",200917008,"3/27/2009 0:00",37,1,63,-41.84284,0.0763551741524565,6338,4.6,6.76,5.82,96,12,1.00148,0,0,"2009","3",0,NA,1,2,"","0",0,59.54558,101.38842,0,1.76130026174335,2
"851",200917009,"3/30/2009 0:00",37,1,53,-25.74944,0.212185295600625,3000,5.3,3.1,2.5,99,12.3,1.0637,2,0.188022939,"2009","3",1,NA,4,4,"","0",1,59.54558,85.29502,2,0.916290731874155,1
"852",200917010,"3/30/2009 0:00",37,1,53,-25.74944,0.212185295600625,2703,5.2,2.84,2.28,98,12.3,1.26518,3,0.23712041,"2009","3",1,NA,4,4,"","0",1,59.54558,85.29502,3,0.824175442966349,1
"853",200917011,"3/31/2009 0:00",35,3,50,-24.1401,0.225768307745442,3832,5.5,3.97,3.31,101,12.4,0.94518,0,0,"2009","3",0,NA,2,4,"","0",0,56.3269,80.467,0,1.19694818938897,2
"854",200917012,"3/31/2009 0:00",35,3,50,-24.1401,0.225768307745442,3443,5.5,3.56,2.95,101,12.4,0.94222,0,0,"2009","3",0,NA,2,4,"","0",0,56.3269,80.467,0,1.08180517035173,2
"855",200917013,"3/31/2009 0:00",36,3,50,-22.53076,0.239351319890258,2253,5.4,2.33,1.89,100,12.4,1.12592,7,0.621713798,"2009","3",1,NA,4,4,"","0",1,57.93624,80.467,7,0.636576829071551,1
"856",200917014,"3/31/2009 0:00",37,3,50,-20.92142,0.252934332035075,1970,5.4,2.18,1.94,100,12.5,1.48148,4,0.27000027,"2009","3",1,NA,4,4,"","0",1,59.54558,80.467,4,0.662687973075237,1
"857",200917015,"4/1/2009 0:00",36,1,49,-20.92142,0.252934332035075,2214,5.8,2.26,1.83,100,12.3,1.12,0,0,"2009","4",0,NA,2,2,"","0",0,57.93624,78.85766,0,0.60431596685333,2
